,date,star_group,text,sentiment
163,2025-02-06,1,decline age finallya decline age finally decided coming back colchester high street today much fast minute deliveroo driver pushing blocking counter harassing team word english manner staff intimidated prioritising whole restaurant look around anger huffing puffing wait driver picking nose eating queue picking piece forcing staff prioritise distract grunt showing mobile screen number control delivery driver behaviour making visitng customer wait silly time please delivery collect elsewhere allowing deliveroo time customer going cold soggy allow driver pick tatty old cool bag sell mark aps state hygiene wow feed back deliveroo etc clear sharing account running multiple one unfortunately brand look bad getting worse use restaurant every single morning grab coffee look like going greggs,Negative
164,2025-02-06,1,poor service mc donald stourbridge poor service mc donald stourbridge everytime go drive drink way full get told ause machine stop ice drink always paying aps plus meal yet get drink filled top like,Negative
165,2025-02-04,1,absolutely atrocious absolutely atrocious last time husband missing item disgusting husband new text stack cold messily put together little sauce burger freezing cold disgusting yet missed coffee husband apple pie wait queue observed inexperienced staff complete utter disorganisation hope looked management get control going customer fall ill poisoning,Negative
166,2025-02-06,1,donat use app every time place app delivered always wrong missing item somebody elseas delivered doesnat want know tell contact delivery company nominated issue absolute scam service,Negative
167,2025-02-05,1,sooooo overpriced sooooo overpriced gotten point look price think actually want go proper restaurant get something far better quality less money elsewhere forgotten place market cheap acceptable expensive smaller pretty sure worse quality used go maybe couple time week go rarely maybe every month even like nah expensive,Negative
168,2025-02-05,1,big jonathan worker named jonathan told u leave premsises getting sauce accidentally drop one apologised,Negative
169,2025-01-19,1,alan hayes hero half second disaster wonat believe happened next well well well found disgusting thing found half second biting behind rat man stopped name alan hayes screamed making drop floor first angered hero knight shining armour realised saving eating rat somehow got going back local conversation top bos would like free shut store need something need work together praise alan hayes shut,Negative
170,2025-02-05,1,hot chocolate machine thatas one thea hot chocolate machine thatas one cheltenham store hasnat worked four week staff turned back asked likely repaired stage normally hot chocolate breakfast last four week gone elsewhere,Negative
171,2025-02-04,1,feel hungry good luck company improve itas capable brit love fast able deliver american itas app problem itas restaurant staff trying multiple trying get refund like hard work,Negative
172,2025-02-01,1,gatwick road fails restaurant recently opened unfortunately meet standard restaurant went saturday inside ordering took minute ready breakfast wrap egg made cup tea right away left side minute warm best asked fresh one made face look customer friendly left restaurant took car opened package contained egg however label front still stated egg went back advise staff made mistake took minute redo meal unsatisfied outlet would advise anyone like go outlet,Negative
173,2025-01-30,1,year old mother year old mother visited macdonald preston friargate chicken strip given chicken nugget noticed bus home complained customer service online asked proof purchase keep receipt fast meal extremely poor,Negative
